,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额,累计涨幅
1827,2009-07-24,'000300,沪深300,3667.5559999999996,3687.493,3591.88,3672.2059999999997,3651.969,15.587,0.4268,127979352,182205122628.0,
1828,2009-07-27,'000300,沪深300,3743.6259999999997,3744.242,3669.508,3680.15,3667.556,76.07,2.0741,138808040,200824101964.0,
1829,2009-07-28,'000300,沪深300,3755.8179999999998,3756.782,3705.045,3745.5490000000004,3743.626,12.192,0.3257,146267885,210479421884.0,
1830,2009-07-29,'000300,沪深300,3558.508,3765.59,3453.6409999999996,3741.784,3755.818,-197.31,-5.2534,167406126,226560268677.0,
1831,2009-07-30,'000300,沪深300,3634.8179999999998,3656.922,3511.2909999999997,3587.047,3558.508,76.31,2.1444,134968879,185493784271.0,
1832,2009-07-31,'000300,沪深300,3734.6220000000003,3735.804,3635.548,3670.191,3634.818,99.804,2.7458,132239834,184431882907.0,
1833,2009-08-03,'000300,沪深300,3787.033,3789.935,3716.573,3754.218,3734.622,52.411,1.4034,136415899,198440898510.0,
1834,2009-08-04,'000300,沪深300,3786.615,3803.0609999999997,3712.4309999999996,3803.0609999999997,3787.033,-0.418,-0.011,141035739,205134118106.0,
1835,2009-08-05,'000300,沪深300,3740.9359999999997,3789.127,3691.9759999999997,3781.401,3786.615,-45.679,-1.2063,133444453,194012131121.0,
1836,2009-08-06,'000300,沪深300,3663.12,3739.578,3602.575,3707.907,3740.936,-77.816,-2.0801,118101525,178406415790.0,
1837,2009-08-07,'000300,沪深300,3555.095,3686.5429999999997,3539.697,3655.462,3663.12,-108.025,-2.949,100575751,148656081457.0,
1838,2009-08-10,'000300,沪深300,3544.539,3613.4570000000003,3485.364,3589.716,3555.095,-10.556,-0.2969,84870681,126564928658.0,
1839,2009-08-11,'000300,沪深300,3556.375,3569.15,3509.717,3558.645,3544.539,11.836,0.3339,64497197,95318920590.0,
1840,2009-08-12,'000300,沪深300,3397.4,3546.5,3390.361,3546.5,3556.375,-158.975,-4.4701,92535386,131867958961.0,
1841,2009-08-13,'000300,沪深300,3440.82,3448.862,3338.848,3398.889,3397.4,43.42,1.278,87081800,123584066605.0,
1842,2009-08-14,'000300,沪深300,3344.462,3454.945,3334.7290000000003,3437.9509999999996,3440.82,-96.358,-2.8004,88248627,126573245767.0,
1843,2009-08-17,'000300,沪深300,3140.2709999999997,3319.804,3137.4770000000003,3283.4359999999997,3344.462,-204.191,-6.1053,91723902,121242721313.0,
1844,2009-08-18,'000300,沪深300,3171.986,3186.815,3083.203,3110.708,3140.271,31.715,1.0099,77343035,100691271214.0,
1845,2009-08-19,'000300,沪深300,3014.5679999999998,3183.007,2982.222,3178.281,3171.986,-157.418,-4.9628,81604020,104778744883.0,
1846,2009-08-20,'000300,沪深300,3144.39,3146.5679999999998,3021.2509999999997,3021.2509999999997,3014.568,129.822,4.3065,79519216,107656322586.0,
1847,2009-08-21,'000300,沪深300,3203.6240000000003,3221.1659999999997,3113.704,3135.373,3144.39,59.234,1.8838,86616805,113910783483.0,
1848,2009-08-24,'000300,沪深300,3229.6,3241.5240000000003,3178.8559999999998,3222.397,3203.624,25.976,0.8108,80414068,110907923668.0,
1849,2009-08-25,'000300,沪深300,3109.83,3210.8509999999997,3019.119,3210.8509999999997,3229.6,-119.77,-3.7085,97530139,128446120873.0,
1850,2009-08-26,'000300,沪深300,3172.386,3203.7859999999996,3065.4629999999997,3082.68,3109.83,62.556,2.0116,82036404,109792468845.0,
1851,2009-08-27,'000300,沪深300,3156.301,3212.27,3116.8940000000002,3149.566,3172.386,-16.085,-0.507,80125201,103604608420.0,
1852,2009-08-28,'000300,沪深300,3046.781,3168.191,3030.7309999999998,3152.0370000000003,3156.301,-109.52,-3.4699,84017946,108787276883.0,
1853,2009-08-31,'000300,沪深300,2830.2709999999997,3003.5429999999997,2825.7670000000003,3003.5429999999997,3046.781,-216.51,-7.1062,84517311,105568316049.0,
1854,2009-09-01,'000300,沪深300,2843.7,2901.277,2795.486,2804.5840000000003,2830.271,13.429,0.4745,70535306,87743214169.0,
1855,2009-09-02,'000300,沪深300,2890.926,2904.7859999999996,2813.618,2824.6409999999996,2843.7,47.226,1.6607,60843386,76293192942.0,
1856,2009-09-03,'000300,沪深300,3051.9640000000004,3059.987,2892.6490000000003,2898.449,2890.926,161.038,5.5705,93157447,118821388280.0,
1857,2009-09-04,'000300,沪深300,3077.1420000000003,3099.385,3038.99,3055.347,3051.964,25.178,0.825,86984715,116181665634.0,
1858,2009-09-07,'000300,沪深300,3104.208,3153.2270000000003,3078.1259999999997,3097.789,3077.142,27.066,0.8796,82790740,113813192654.0,
1859,2009-09-08,'000300,沪深300,3170.967,3170.967,3047.3,3084.199,3104.208,66.759,2.1506,83965634,117969333590.0,
1860,2009-09-09,'000300,沪深300,3194.909,3207.388,3143.739,3188.3109999999997,3170.967,23.942,0.755,91191155,131813702373.0,
1861,2009-09-10,'000300,沪深300,3162.914,3204.1240000000003,3150.172,3179.187,3194.909,-31.995,-1.0014,66566007,91467422572.0,
1862,2009-09-11,'000300,沪深300,3238.133,3253.452,3152.6890000000003,3152.815,3162.914,75.219,2.3782,80689660,108989361370.0,
1863,2009-09-14,'000300,沪深300,3293.3940000000002,3298.905,3240.534,3248.348,3238.133,55.261,1.7066,87393883,117064809248.0,
1864,2009-09-15,'000300,沪深300,3302.6420000000003,3325.743,3264.949,3298.81,3293.394,9.248,0.2808,87092177,116411498836.0,
1865,2009-09-16,'000300,沪深300,3258.236,3296.94,3212.445,3290.387,3302.642,-44.406,-1.3446,88244481,123641482344.0,
1866,2009-09-17,'000300,沪深300,3320.0959999999995,3329.116,3274.5820000000003,3274.5820000000003,3258.236,61.86,1.8986,91333404,125325999692.0,
1867,2009-09-18,'000300,沪深300,3199.6890000000003,3330.4320000000002,3170.962,3325.0609999999997,3320.096,-120.407,-3.6266,100488404,131631978332.0,
1868,2009-09-21,'000300,沪深300,3208.6040000000003,3210.643,3090.607,3163.512,3199.689,8.915,0.2786,72801974,99685177047.0,
1869,2009-09-22,'000300,沪深300,3131.026,3237.217,3131.0159999999996,3196.009,3208.604,-77.578,-2.4178,73425101,101633736512.0,
1870,2009-09-23,'000300,沪深300,3060.0690000000004,3159.173,3041.415,3130.1420000000003,3131.026,-70.957,-2.2663,66013716,89049563859.0,
1871,2009-09-24,'000300,沪深300,3080.926,3122.055,2989.236,3041.82,3060.069,20.857,0.6816,65152102,86891307312.0,
1872,2009-09-25,'000300,沪深300,3058.528,3090.0690000000004,3028.407,3057.1059999999998,3080.926,-22.398,-0.727,45820492,60733021040.0,
1873,2009-09-28,'000300,沪深300,2972.643,3088.0809999999997,2959.744,3066.368,3058.528,-85.885,-2.8081,41918352,54593201741.0,
1874,2009-09-29,'000300,沪深300,2972.2859999999996,2998.55,2923.926,2975.531,2972.643,-0.357,-0.012,45932352,56674417416.0,
1875,2009-09-30,'000300,沪深300,3004.805,3033.738,2988.292,2992.98,2972.286,32.519,1.0941,42184524,54803607410.0,
1876,2009-10-09,'000300,沪深300,3163.708,3164.031,3071.27,3078.7529999999997,3004.805,158.903,5.2883,56871040,76061663011.0,
1877,2009-10-12,'000300,沪深300,3151.632,3193.59,3151.256,3181.5809999999997,3163.708,-12.076,-0.3817,58961960,81562328647.0,
1878,2009-10-13,'000300,沪深300,3198.5170000000003,3199.921,3140.498,3144.022,3151.632,46.885,1.4876,50713704,68577125621.0,
1879,2009-10-14,'000300,沪深300,3227.3990000000003,3276.553,3204.3140000000003,3209.065,3198.517,28.882,0.903,80978120,111183227114.0,
1880,2009-10-15,'000300,沪深300,3239.643,3287.6279999999997,3227.0879999999997,3258.546,3227.399,12.244,0.3794,60562010,85391959068.0,
1881,2009-10-16,'000300,沪深300,3241.7090000000003,3268.425,3188.434,3250.1020000000003,3239.643,2.066,0.0638,55636255,78892050311.0,
1882,2009-10-19,'000300,沪深300,3329.158,3330.789,3231.8070000000002,3238.848,3241.709,87.449,2.6976,77683143,113841454115.0,
1883,2009-10-20,'000300,沪深300,3377.574,3379.63,3343.018,3355.3579999999997,3329.158,48.416,1.4543,89426278,128508372174.0,
1884,2009-10-21,'000300,沪深300,3369.285,3414.657,3358.55,3375.027,3377.574,-8.289,-0.2454,83488940,117445160682.0,
1885,2009-10-22,'000300,沪深300,3347.32,3381.145,3341.415,3364.145,3369.285,-21.965,-0.6519,60936583,87978516122.0,
1886,2009-10-23,'000300,沪深300,3413.252,3436.3909999999996,3354.9840000000004,3354.9840000000004,3347.32,65.932,1.9697,86725429,120908995107.0,
1887,2009-10-26,'000300,沪深300,3414.239,3432.895,3385.44,3421.696,3413.252,0.987,0.0289,68442524,97800974844.0,
1888,2009-10-27,'000300,沪深300,3314.722,3392.1020000000003,3314.323,3384.2940000000003,3414.239,-99.517,-2.9148,74209551,105228807264.0,
1889,2009-10-28,'000300,沪深300,3329.327,3337.167,3258.2740000000003,3303.7729999999997,3314.722,14.605,0.4406,62594849,86228533019.0,
1890,2009-10-29,'000300,沪深300,3247.051,3291.18,3239.005,3265.1859999999997,3329.327,-82.276,-2.4713,61305354,84414939041.0,
1891,2009-10-30,'000300,沪深300,3280.3720000000003,3329.54,3276.3179999999998,3305.3759999999997,3247.051,33.321,1.0262,60647062,84226415461.0,
1892,2009-11-02,'000300,沪深300,3392.803,3394.724,3198.309,3205.835,3280.372,112.431,3.4274,81981158,110679455347.0,
1893,2009-11-03,'000300,沪深300,3435.425,3447.4809999999998,3397.255,3402.528,3392.803,42.622,1.2562,83791098,115935434869.0,
1894,2009-11-04,'000300,沪深300,3453.888,3476.34,3415.216,3443.5170000000003,3435.425,18.463,0.5374,86065273,117780698755.0,
1895,2009-11-05,'000300,沪深300,3464.3179999999998,3471.83,3432.26,3458.865,3453.888,10.43,0.302,80647784,103539079575.0,
1896,2009-11-06,'000300,沪深300,3483.0209999999997,3506.027,3474.364,3491.075,3464.318,18.703,0.5399,92190315,124138421517.0,
1897,2009-11-09,'000300,沪深300,3495.788,3495.887,3452.614,3487.107,3483.021,12.767,0.3665,78050904,108916000934.0,
1898,2009-11-10,'000300,沪深300,3503.776,3532.1859999999997,3501.4990000000003,3520.395,3495.788,7.988,0.2285,84300987,116073645890.0,
1899,2009-11-11,'000300,沪深300,3495.6740000000004,3514.829,3468.8590000000004,3500.586,3503.776,-8.102,-0.2312,72626321,100494402438.0,
1900,2009-11-12,'000300,沪深300,3499.992,3529.0609999999997,3487.68,3506.952,3495.674,4.318,0.1235,79962661,106569499622.0,
1901,2009-11-13,'000300,沪深300,3518.722,3518.8940000000002,3445.36,3489.538,3499.992,18.73,0.5351,91210171,122356578945.0,
1902,2009-11-16,'000300,沪深300,3625.798,3625.887,3541.053,3541.053,3518.722,107.076,3.043,123157323,170544813035.0,
1903,2009-11-17,'000300,沪深300,3628.3540000000003,3649.422,3619.986,3644.962,3625.798,2.556,0.0705,97391368,135058674684.0,
1904,2009-11-18,'000300,沪深300,3630.2290000000003,3652.809,3612.7940000000003,3633.8509999999997,3628.354,1.875,0.0517,89226283,119034890321.0,
1905,2009-11-19,'000300,沪深300,3642.437,3653.8990000000003,3604.612,3638.073,3630.229,12.208,0.3363,94940095,125514316335.0,
1906,2009-11-20,'000300,沪深300,3631.013,3658.2140000000004,3597.3059999999996,3630.5759999999996,3642.437,-11.424,-0.3136,94750751,127585253384.0,
1907,2009-11-23,'000300,沪深300,3665.509,3666.27,3628.195,3636.5290000000005,3631.013,34.496,0.95,93990941,135750450821.0,
1908,2009-11-24,'000300,沪深300,3548.08,3698.1290000000004,3538.8579999999997,3680.7459999999996,3665.509,-117.429,-3.2036,147566822,203721992217.0,
1909,2009-11-25,'000300,沪深300,3629.6290000000004,3630.301,3508.0570000000002,3541.512,3548.08,81.549,2.2984,114602329,157030857712.0,
1910,2009-11-26,'000300,沪深300,3485.7729999999997,3646.607,3472.948,3635.79,3629.629,-143.856,-3.9634,127882379,180809383854.0,
1911,2009-11-27,'000300,沪深300,3382.51,3480.9309999999996,3367.2929999999997,3440.343,3485.773,-103.263,-2.9624,89294688,125775998834.0,
1912,2009-11-30,'000300,沪深300,3511.6690000000003,3511.765,3415.077,3415.077,3382.51,129.159,3.8184,84415341,117377393884.0,
1913,2009-12-01,'000300,沪深300,3560.8309999999997,3566.78,3485.5240000000003,3507.559,3511.669,49.162,1.4,101518639,138002623609.0,
1914,2009-12-02,'000300,沪深300,3597.329,3607.5609999999997,3570.2870000000003,3578.869,3560.831,36.498,1.025,98052033,138929251793.0,
1915,2009-12-03,'000300,沪深300,3590.8759999999997,3603.1220000000003,3551.482,3596.952,3597.329,-6.453,-0.1794,89978572,128562629236.0,
1916,2009-12-04,'000300,沪深300,3643.491,3646.263,3530.058,3581.627,3590.876,52.615,1.4652,134130901,188843990614.0,
1917,2009-12-07,'000300,沪深300,3668.8320000000003,3672.798,3633.445,3644.625,3643.491,25.341,0.6955,91225546,131991687622.0,
1918,2009-12-08,'000300,沪深300,3624.0190000000002,3671.042,3590.941,3670.8070000000002,3668.832,-44.813,-1.2215,82940864,118750858921.0,
1919,2009-12-09,'000300,沪深300,3554.478,3603.696,3543.4240000000004,3579.282,3624.019,-69.541,-1.9189,68521507,97091971849.0,
1920,2009-12-10,'000300,沪深300,3577.237,3601.289,3544.901,3579.8259999999996,3554.478,22.759,0.6403,57563738,81151398823.0,
1921,2009-12-11,'000300,沪深300,3575.02,3614.952,3568.506,3589.408,3577.237,-2.217,-0.062,54550912,74282930261.0,
1922,2009-12-14,'000300,沪深300,3612.7529999999997,3623.2729999999997,3495.639,3572.531,3575.02,37.733,1.0555,83785021,113441731758.0,
1923,2009-12-15,'000300,沪深300,3583.341,3620.322,3578.283,3594.51,3612.753,-29.412,-0.8141,69186493,98783625773.0,
1924,2009-12-16,'000300,沪深300,3560.723,3610.685,3550.667,3568.28,3583.341,-22.618,-0.6312,56963912,81340897367.0,
1925,2009-12-17,'000300,沪深300,3480.153,3582.4390000000003,3475.844,3571.052,3560.723,-80.57,-2.2627,63286201,86756667103.0,
1926,2009-12-18,'000300,沪深300,3391.735,3453.348,3385.675,3450.045,3480.153,-88.418,-2.5406,66111015,89137672408.0,
1927,2009-12-21,'000300,沪深300,3396.6220000000003,3404.6420000000003,3354.652,3386.3259999999996,3391.735,4.887,0.1441,48329805,69055779059.0,
1928,2009-12-22,'000300,沪深300,3305.5429999999997,3404.7540000000004,3296.765,3402.228,3396.622,-91.079,-2.6815,53942685,75498512042.0,
1929,2009-12-23,'000300,沪深300,3336.48,3342.988,3296.292,3303.7290000000003,3305.543,30.937,0.9359,48064504,67948267136.0,
1930,2009-12-24,'000300,沪深300,3438.817,3445.704,3339.298,3346.763,3336.48,102.337,3.0672,64377823,94811625085.0,
1931,2009-12-25,'000300,沪深300,3424.783,3441.9559999999997,3410.667,3434.3259999999996,3438.817,-14.034,-0.4081,46914576,68701833803.0,
1932,2009-12-28,'000300,沪深300,3478.433,3489.574,3432.82,3432.82,3424.783,53.65,1.5665,55375390,78965998321.0,
1933,2009-12-29,'000300,沪深300,3500.737,3501.2470000000003,3451.177,3481.903,3478.433,22.304,0.6412,55535765,78053673797.0,
1934,2009-12-30,'000300,沪深300,3558.857,3561.4359999999997,3498.377,3503.816,3500.737,58.12,1.6602,88429370,124684572895.0,
1935,2009-12-31,'000300,沪深300,3575.684,3579.518,3542.38,3561.367,3558.857,16.827,0.4728,69241890,98004030329.0,
1936,2010-01-04,'000300,沪深300,3535.2290000000003,3597.748,3535.2290000000003,3592.468,3575.684,-40.455,-1.1314,66101080,93419838921.0,
1937,2010-01-05,'000300,沪深300,3564.038,3577.526,3497.6609999999996,3545.1859999999997,3535.229,28.809,0.8149,85809641,128302442618.0,
1938,2010-01-06,'000300,沪深300,3541.7270000000003,3588.8320000000003,3541.173,3558.7,3564.038,-22.311,-0.626,78473125,121045989916.0,
1939,2010-01-07,'000300,沪深300,3471.4559999999997,3558.5559999999996,3452.7690000000002,3543.16,3541.727,-70.271,-1.9841,80350037,120436166283.0,
1940,2010-01-08,'000300,沪深300,3480.13,3482.083,3426.698,3456.908,3471.456,8.674,0.2499,60790253,90190959969.0,
1941,2010-01-11,'000300,沪深300,3482.052,3594.528,3465.317,3593.1059999999998,3480.13,1.922,0.0552,89980172,134114001104.0,
1942,2010-01-12,'000300,沪深300,3534.9159999999997,3535.407,3437.6609999999996,3477.842,3482.052,52.864,1.5182,93743278,134071416354.0,
1943,2010-01-13,'000300,沪深300,3421.1440000000002,3490.112,3415.6929999999998,3448.2909999999997,3534.916,-113.772,-3.2185,112457901,159860384574.0,
1944,2010-01-14,'000300,沪深300,3469.051,3470.323,3411.812,3433.472,3421.144,47.907,1.4003,83353252,118107870086.0,
1945,2010-01-15,'000300,沪深300,3482.738,3500.072,3448.6609999999996,3472.5240000000003,3469.051,13.687,0.3945,72543102,104035175785.0,
1946,2010-01-18,'000300,沪深300,3500.684,3501.26,3458.042,3471.777,3482.738,17.946,0.5153,82854307,117884258544.0,
1947,2010-01-19,'000300,沪深300,3507.482,3528.39,3497.094,3506.8059999999996,3500.684,6.798,0.1942,74883232,108023525533.0,
1948,2010-01-20,'000300,沪深300,3394.434,3515.449,3387.8179999999998,3512.2459999999996,3507.482,-113.048,-3.2231,92495146,128416164613.0,
1949,2010-01-21,'000300,沪深300,3408.574,3425.18,3364.723,3397.0429999999997,3394.434,14.14,0.4166,70595068,100076607006.0,
1950,2010-01-22,'000300,沪深300,3366.197,3390.796,3293.1940000000004,3364.452,3408.574,-42.377,-1.2432,88933404,119197815814.0,
1951,2010-01-25,'000300,沪深300,3328.014,3372.426,3326.2659999999996,3340.013,3366.197,-38.183,-1.1343,56849171,76626626843.0,
1952,2010-01-26,'000300,沪深300,3242.797,3341.198,3222.14,3328.113,3328.014,-85.217,-2.5606,61752231,81586059213.0,
1953,2010-01-27,'000300,沪深300,3198.566,3255.116,3183.365,3243.038,3242.797,-44.231,-1.364,52691394,70540273182.0,
1954,2010-01-28,'000300,沪深300,3206.57,3220.3059999999996,3168.4629999999997,3195.289,3198.566,8.004,0.2502,46990716,64082115658.0,
1955,2010-01-29,'000300,沪深300,3204.155,3249.455,3176.9159999999997,3190.315,3206.57,-2.415,-0.0753,50262613,68018118702.0,
1956,2010-02-01,'000300,沪深300,3152.7070000000003,3198.3109999999997,3116.4390000000003,3198.23,3204.155,-51.448,-1.6057,57001380,75982150475.0,
1957,2010-02-02,'000300,沪深300,3146.1890000000003,3211.941,3143.085,3170.778,3152.707,-6.518,-0.2067,50130033,68318412373.0,
1958,2010-02-03,'000300,沪深300,3230.715,3231.1020000000003,3094.5679999999998,3160.712,3146.189,84.526,2.6866,64798894,87536249983.0,
1959,2010-02-04,'000300,沪深300,3218.802,3242.5190000000002,3190.437,3206.4309999999996,3230.715,-11.913,-0.3687,58972726,75466552963.0,
1960,2010-02-05,'000300,沪深300,3153.087,3177.42,3129.921,3147.7209999999995,3218.802,-65.715,-2.0416,59105845,73693132366.0,
1961,2010-02-08,'000300,沪深300,3150.988,3172.3059999999996,3133.808,3152.2529999999997,3153.087,-2.099,-0.0666,37355951,47902429250.0,
1962,2010-02-09,'000300,沪深300,3169.19,3178.947,3144.478,3147.761,3150.988,18.202,0.5777,35953158,45222660374.0,
1963,2010-02-10,'000300,沪深300,3214.13,3214.4559999999997,3182.8340000000003,3195.1420000000003,3169.19,44.94,1.418,34219894,48152144637.0,
1964,2010-02-11,'000300,沪深300,3220.3979999999997,3238.349,3207.165,3216.688,3214.13,6.268,0.195,35791052,46999712971.0,
1965,2010-02-12,'000300,沪深300,3251.278,3253.196,3228.738,3232.8790000000004,3220.398,30.88,0.9589,34058238,46703220577.0,
1966,2010-02-22,'000300,沪深300,3233.345,3261.949,3232.784,3248.947,3251.278,-17.933,-0.5516,38283772,49981333658.0,
1967,2010-02-23,'000300,沪深300,3198.634,3225.393,3152.934,3225.393,3233.345,-34.711,-1.0735,42742898,62386076936.0,
1968,2010-02-24,'000300,沪深300,3244.4829999999997,3244.816,3165.133,3177.0820000000003,3198.634,45.849,1.4334,49989437,64414097361.0,
1969,2010-02-25,'000300,沪深300,3292.1279999999997,3294.1440000000002,3249.329,3252.153,3244.483,47.645,1.4685,67586617,89485801632.0,
1970,2010-02-26,'000300,沪深300,3281.6659999999997,3301.1490000000003,3273.6929999999998,3286.095,3292.128,-10.462,-0.3178,52107288,70171666128.0,
1971,2010-03-01,'000300,沪深300,3324.423,3330.3779999999997,3287.5559999999996,3290.007,3281.666,42.757,1.3029,60504520,81205689009.0,
1972,2010-03-02,'000300,沪深300,3311.236,3339.8940000000002,3299.685,3327.103,3324.423,-13.187,-0.3967,57034374,76233992315.0,
1973,2010-03-03,'000300,沪深300,3335.0809999999997,3335.6540000000005,3293.9159999999997,3313.0229999999997,3311.236,23.845,0.7201,60622732,78442132954.0,
1974,2010-03-04,'000300,沪深300,3250.573,3345.909,3244.978,3338.6740000000004,3335.081,-84.508,-2.5339,69346810,89462913752.0,
1975,2010-03-05,'000300,沪深300,3259.764,3276.403,3239.677,3253.164,3250.573,9.191,0.2828,45629138,59621178434.0,
1976,2010-03-08,'000300,沪深300,3286.178,3293.93,3258.034,3268.397,3259.764,26.414,0.8103,41540876,54686555117.0,
1977,2010-03-09,'000300,沪深300,3305.863,3322.506,3255.982,3285.62,3286.178,19.685,0.599,54199486,71971297725.0,
1978,2010-03-10,'000300,沪深300,3279.6940000000004,3321.0809999999997,3267.761,3304.0359999999996,3305.863,-26.169,-0.7916,46421079,61760429281.0,
1979,2010-03-11,'000300,沪深300,3276.705,3303.488,3251.704,3282.199,3279.694,-2.989,-0.0911,47487754,63732658851.0,
1980,2010-03-12,'000300,沪深300,3233.1259999999997,3284.263,3232.117,3277.309,3276.705,-43.579,-1.33,39957344,52611210820.0,
1981,2010-03-15,'000300,沪深300,3183.183,3234.821,3171.803,3231.216,3233.126,-49.943,-1.5447,37844304,49219898122.0,
1982,2010-03-16,'000300,沪深300,3203.9709999999995,3204.289,3169.098,3183.775,3183.183,20.788,0.6531,30847780,41510426396.0,
1983,2010-03-17,'000300,沪深300,3273.9159999999997,3273.998,3207.2709999999997,3214.216,3203.971,69.945,2.1831,45800934,62587395428.0,
1984,2010-03-18,'000300,沪深300,3267.555,3295.368,3256.593,3277.883,3273.916,-6.361,-0.1943,46948013,62509130228.0,
1985,2010-03-19,'000300,沪深300,3293.8709999999996,3296.4109999999996,3251.136,3270.978,3267.555,26.316,0.8054,46062187,62114230718.0,
1986,2010-03-22,'000300,沪深300,3302.6279999999997,3313.922,3288.506,3297.824,3293.871,8.757,0.2659,49439462,65652976792.0,
1987,2010-03-23,'000300,沪深300,3275.573,3309.12,3272.921,3305.554,3302.628,-27.055,-0.8192,46539536,62145531443.0,
1988,2010-03-24,'000300,沪深300,3276.6690000000003,3298.5429999999997,3271.033,3282.052,3275.573,1.096,0.0335,44547966,58330301241.0,
1989,2010-03-25,'000300,沪深300,3229.1279999999997,3270.39,3222.821,3270.39,3276.669,-47.541,-1.4509,44984285,58604759567.0,
1990,2010-03-26,'000300,沪深300,3275.002,3285.388,3220.594,3226.8,3229.128,45.874,1.4206,47444965,61592843185.0,
1991,2010-03-29,'000300,沪深300,3358.54,3363.605,3293.671,3295.763,3275.002,83.538,2.5508,84724910,110326973484.0,
1992,2010-03-30,'000300,沪深300,3366.708,3372.265,3350.313,3361.353,3358.54,8.168,0.2432,56436980,78682669413.0,
1993,2010-03-31,'000300,沪深300,3345.607,3369.901,3338.745,3369.1929999999998,3366.708,-21.101,-0.6268,53124287,72120886278.0,
1994,2010-04-01,'000300,沪深300,3391.935,3392.4809999999998,3349.884,3349.884,3345.607,46.328,1.3847,67772669,92360495841.0,
1995,2010-04-02,'000300,沪深300,3407.3459999999995,3412.2,3391.8059999999996,3400.139,3391.935,15.411,0.4543,69073452,99040760060.0,
1996,2010-04-06,'000300,沪深300,3405.145,3436.29,3386.888,3422.849,3407.346,-2.201,-0.0646,65191710,93985883918.0,
1997,2010-04-07,'000300,沪深300,3386.949,3404.5820000000003,3369.0170000000003,3403.0879999999997,3405.145,-18.196,-0.5344,54011228,76733159936.0,
1998,2010-04-08,'000300,沪深300,3346.744,3381.3059999999996,3336.156,3381.3059999999996,3386.949,-40.205,-1.1871,62185322,89317468603.0,
1999,2010-04-09,'000300,沪深300,3379.17,3379.3979999999997,3342.4709999999995,3348.7729999999997,3346.744,32.426,0.9689,51280567,75590356319.0,
2000,2010-04-12,'000300,沪深300,3351.478,3393.5570000000002,3330.3,3388.355,3379.17,-27.692,-0.8195,74565150,105996609644.0,
2001,2010-04-13,'000300,沪深300,3391.716,3401.7070000000003,3324.048,3350.7259999999997,3351.478,40.238,1.2006,79907695,116440339286.0,
2002,2010-04-14,'000300,沪深300,3403.7070000000003,3404.5159999999996,3377.437,3394.635,3391.716,11.991,0.3535,60306131,90787568716.0,
2003,2010-04-15,'000300,沪深300,3394.574,3412.937,3365.881,3407.025,3403.707,-9.133,-0.2683,61051685,88700235636.0,
2004,2010-04-16,'000300,沪深300,3356.3320000000003,3388.2859999999996,3348.781,3388.2859999999996,3394.574,-38.242,-1.1266,47140368,67235596653.0,
2005,2010-04-19,'000300,沪深300,3176.423,3313.4990000000003,3175.441,3313.4990000000003,3356.332,-179.909,-5.3603,88416300,118855971989.0,
2006,2010-04-20,'000300,沪深300,3173.3740000000003,3196.6459999999997,3130.96,3176.414,3176.423,-3.049,-0.096,64137859,88005965691.0,
2007,2010-04-21,'000300,沪深300,3236.679,3237.5370000000003,3164.765,3178.877,3173.374,63.305,1.9949,66928331,93373377791.0,
2008,2010-04-22,'000300,沪深300,3201.5409999999997,3231.985,3177.7259999999997,3222.68,3236.679,-35.138,-1.0856,71081688,98970386343.0,
2009,2010-04-23,'000300,沪深300,3190.0029999999997,3224.739,3172.578,3198.784,3201.541,-11.538,-0.3604,61252679,92115669956.0,
2010,2010-04-26,'000300,沪深300,3171.9970000000003,3207.715,3168.3740000000003,3195.4570000000003,3190.003,-18.006,-0.5645,50894199,74959121055.0,
2011,2010-04-27,'000300,沪深300,3108.409,3163.1009999999997,3060.8540000000003,3163.1009999999997,3171.997,-63.588,-2.0047,65296574,88058360562.0,
2012,2010-04-28,'000300,沪深300,3097.353,3122.115,3062.085,3080.324,3108.409,-11.056,-0.3557,45995406,65484924588.0,
2013,2010-04-29,'000300,沪深300,3060.0640000000003,3130.696,3059.796,3114.941,3097.353,-37.289,-1.2039,48260971,69250868103.0,
2014,2010-04-30,'000300,沪深300,3067.365,3068.127,3014.0690000000004,3060.12,3060.064,7.301,0.2386,54477881,73190884013.0,
2015,2010-05-04,'000300,沪深300,3019.449,3056.0820000000003,2994.921,3005.487,3067.365,-47.916,-1.5621,41248610,54558607131.0,
2016,2010-05-05,'000300,沪深300,3036.3940000000002,3036.865,2943.361,2981.777,3019.449,16.945,0.5612,59670441,80835340414.0,
2017,2010-05-06,'000300,沪深300,2896.8559999999998,3014.907,2895.3920000000003,3014.907,3036.394,-139.538,-4.5955,58770413,81502262034.0,
2018,2010-05-07,'000300,沪深300,2836.789,2892.533,2817.153,2835.8790000000004,2896.856,-60.067,-2.0735,61119399,79147499714.0,
2019,2010-05-10,'000300,沪深300,2858.2329999999997,2872.3140000000003,2798.5229999999997,2842.366,2836.789,21.444,0.7559,50209173,64909188147.0,
2020,2010-05-11,'000300,沪深300,2800.817,2922.125,2790.7009999999996,2916.335,2858.233,-57.416,-2.0088,58363490,73894666754.0,
2021,2010-05-12,'000300,沪深300,2818.16,2832.147,2756.422,2781.708,2800.817,17.343,0.6192,53002271,64693988243.0,
2022,2010-05-13,'000300,沪深300,2886.9109999999996,2886.972,2811.6609999999996,2818.578,2818.16,68.751,2.4396,55145778,67486536614.0,
