index,万 科Ａ(000002),美的集团(000333),苏宁易购(002024),中源协和(600645),广誉远(600771),cash
2017-03-02 00:00:00+00:00,94928468.22,3178632.0900000003,1833059.2000000002,916077.6,81088126.92999999,-164270572.87000006
2017-03-03 00:00:00+00:00,94275076.6,3201848.52,1833059.2000000002,916077.6,81232112.95,-164270572.87000006
2017-03-06 00:00:00+00:00,94368418.25999999,3319949.49,1837969.1800000002,916077.6,81136122.27000001,-164270572.87000006
2017-03-07 00:00:00+00:00,94555101.58000001,3332062.4099999997,1826512.56,916077.6,82935947.52000001,-164270572.87000006
2017-03-08 00:00:00+00:00,96701959.75999999,3359316.48,1816692.5999999999,916077.6,82575982.47000001,-164270572.87000006
2017-03-09 00:00:00+00:00,95721872.33000001,3322977.72,1797052.6800000002,916077.6,82791961.5,-164270572.87000006
2017-03-10 00:00:00+00:00,96141909.80000001,3454201.02,1798689.34,916077.6,82863954.51,-164270572.87000006
2017-03-13 00:00:00+00:00,96655288.93,3421899.9,1805235.98,916077.6,85167730.83,-164270572.87000006
2017-03-14 00:00:00+00:00,100668980.31,3434012.8200000003,1800326.0,916077.6,84951751.8,-164270572.87000006
2017-03-15 00:00:00+00:00,99362197.07,3474389.22,1801962.66,916077.6,88431413.95,-164270572.87000006
2017-03-16 00:00:00+00:00,99268855.41,3429975.1800000006,1813419.28,916077.6,96014677.67,-164270572.87000006
2017-03-17 00:00:00+00:00,100528967.82,3372438.8100000005,1788869.38,916077.6,94454829.12,-164270572.87000006
2017-03-20 00:00:00+00:00,98615463.78999999,3379504.6800000006,1782322.74,916077.6,97742509.91000001,-164270572.87000006
2017-03-21 00:00:00+00:00,98848817.94,3463285.7100000004,1790506.0399999998,916077.6,95534724.27000001,-164270572.87000006
2017-03-22 00:00:00+00:00,98335438.81,3468332.76,1774139.44,916077.6,96494631.07000001,-164270572.87000006
2017-03-23 00:00:00+00:00,100108930.35,3507699.75,1775776.0999999999,916077.6,95750703.3,-164270572.87000006
2017-03-24 00:00:00+00:00,100295613.67000002,3524859.72,1785596.06,916077.6,100022288.56,-164270572.87000006
2017-03-27 00:00:00+00:00,98942159.6,3447135.15,1785596.06,916077.6,98918395.74,-164270572.87000006
2017-03-28 00:00:00+00:00,99268855.41,3426946.95,1780686.08,916077.6,97862498.26,-164270572.87000006
2017-03-29 00:00:00+00:00,98055413.83000001,3411805.8,1770866.12,916077.6,98270458.65,-164270572.87000006
2017-03-30 00:00:00+00:00,95815213.99000001,3344175.33,1749589.5399999998,916077.6,97166565.83,-164270572.87000006
2017-03-31 00:00:00+00:00,96048568.14000002,3361335.3,1767592.8,916077.6,95510726.60000001,-164270572.87000006
2017-04-05 00:00:00+00:00,96048568.14000002,3350231.7899999996,1793779.36,916077.6,96998582.14,-164270572.87000006
2017-04-06 00:00:00+00:00,97028655.57,3420890.49,1790506.0399999998,916077.6,95294747.57000001,-164270572.87000006
2017-04-07 00:00:00+00:00,97075326.4,3396664.65,1792142.7000000002,916077.6,96206659.03,-164270572.87000006
2017-04-10 00:00:00+00:00,96141909.80000001,3320958.9,1772502.78,916077.6,96902591.46000001,-164270572.87000006
2017-04-11 00:00:00+00:00,96608618.1,3270488.4,1777412.76,916077.6,97118570.49,-164270572.87000006
2017-04-12 00:00:00+00:00,98102084.66,3270488.4,1770866.12,916077.6,96110668.35000001,-164270572.87000006
2017-04-13 00:00:00+00:00,97728718.02000001,3327015.36,1772502.78,916077.6,95654712.62,-164270572.87000006
2017-04-14 00:00:00+00:00,96328593.12,3294714.24,1752862.86,916077.6,95078768.53999999,-164270572.87000006
2017-04-17 00:00:00+00:00,95955226.47999999,3349222.38,1736496.26,916077.6,95774700.97000001,-164270572.87000006
2017-04-18 00:00:00+00:00,95535189.00999999,3440069.28,1733222.94,916077.6,98870400.4,-164270572.87000006
2017-04-19 00:00:00+00:00,95815213.99000001,3455210.4300000006,1711946.36,916077.6,97862498.26,-164270572.87000006
2017-04-20 00:00:00+00:00,96281922.28999999,3482464.5,1710309.7000000002,916077.6,100886204.67999999,-164270572.87000006
2017-04-21 00:00:00+00:00,96515276.44,3455210.4300000006,1710309.7000000002,916077.6,103093990.32000001,-164270572.87000006
2017-04-24 00:00:00+00:00,95348505.69,3343165.92,1675939.84,916077.6,93686903.67999999,-164270572.87000006
2017-04-25 00:00:00+00:00,95908555.65,3456219.8400000003,1677576.5,916077.6,96686612.42999999,-164270572.87000006
2017-04-26 00:00:00+00:00,95021809.88,3462276.3000000003,1669393.2000000002,916077.6,97598523.89,-164270572.87000006
2017-04-27 00:00:00+00:00,92221560.08000001,3436031.64,1656299.9200000002,916077.6,96278652.03999999,-164270572.87000006
2017-04-28 00:00:00+00:00,91008118.5,3397674.0600000005,1656299.9200000002,916077.6,98390447.0,-164270572.87000006
2017-05-02 00:00:00+00:00,89607993.6,3524859.72,1702126.4000000001,916077.6,96494631.07000001,-164270572.87000006
2017-05-03 00:00:00+00:00,88021185.38,3552113.7899999996,1698853.08,916077.6,95534724.27000001,-164270572.87000006
2017-05-04 00:00:00+00:00,88767918.66,3563217.3000000003,1684123.1400000001,824469.8400000001,95342742.91000001,-164270572.87000006
2017-05-05 00:00:00+00:00,88161197.87,3649017.15,1656299.9200000002,751662.18,94790796.5,-164270572.87000006
2017-05-08 00:00:00+00:00,86201023.00999999,3601574.88,1653026.5999999999,733203.9,92079059.78999999,-164270572.87000006
2017-05-09 00:00:00+00:00,86901085.46000001,3563217.3000000003,1661209.9000000001,738331.2000000001,91839083.09,-164270572.87000006
2017-05-10 00:00:00+00:00,87134439.61000001,3548076.15,1664483.22,712011.06,91071157.65,-164169631.87000006
2017-05-11 00:00:00+00:00,89794676.92000002,3615706.62,1671029.86,696287.3400000001,88623395.31,-164169631.87000006
2017-05-12 00:00:00+00:00,90541410.2,3608640.75,1680849.8199999998,682272.72,88791379.0,-164169631.87000006
2017-05-15 00:00:00+00:00,90261385.22,3564226.7100000004,1702126.4000000001,686716.38,90639199.59,-164169631.87000006
2017-05-16 00:00:00+00:00,89748006.09,3565236.12,1705399.72,722949.3,92774992.22000001,-164169631.87000006
2017-05-17 00:00:00+00:00,89327968.62,3469342.17,1726676.3,723632.9400000001,92151052.8,-164169631.87000006
2017-05-18 00:00:00+00:00,88861260.32,3480445.6800000006,1708673.0399999998,711669.24,91167148.33,-164169631.87000006
2017-05-19 00:00:00+00:00,89467981.11000001,3587443.14,1718493.0,710985.6,91191146.0,-164169631.87000006
2017-05-22 00:00:00+00:00,89001272.81,3655073.61,1734859.5999999999,698680.0800000001,91215143.67,-164169631.87000006
2017-05-23 00:00:00+00:00,89748006.09,3666177.12,1705399.72,673043.5800000001,90471215.9,-164169631.87000006
2017-05-24 00:00:00+00:00,89561322.77000001,3644979.51,1718493.0,675094.5,90495213.57000001,-164169631.87000006
2017-05-25 00:00:00+00:00,95675201.5,3566245.53,1741406.24,690134.5800000001,90879176.28999999,-164169631.87000006
2017-05-26 00:00:00+00:00,95908555.65,3600565.47,1729949.62,737305.74,91167148.33,-164169631.87000006
2017-05-31 00:00:00+00:00,99222184.58000001,3645988.92,1739769.58,728076.6,93182952.61,-164169631.87000006
2017-06-01 00:00:00+00:00,98428780.47,3684346.5,1669393.2000000002,721923.8400000001,88887369.67999999,-164169631.87000006
2017-06-02 00:00:00+00:00,97775388.85,3673242.99,1690669.78,726367.5,89511309.10000001,-164169631.87000006
2017-06-05 00:00:00+00:00,98475451.30000001,3673242.99,1703763.06,726367.5,90327229.88,-164169631.87000006
2017-06-06 00:00:00+00:00,97402022.21000001,3835758.0,1710309.7000000002,727734.78,91287136.67999999,-164169631.87000006
2017-06-07 00:00:00+00:00,97402022.21000001,3906416.7,1729949.62,734913.0,92271041.15,-164158175.25000006
2017-06-08 00:00:00+00:00,97402022.21000001,4062875.25,1721766.3199999998,722265.6599999999,93542917.66000001,-164158175.25000006
2017-06-09 00:00:00+00:00,97402022.21000001,4067922.3000000003,1752862.86,730811.1599999999,92798989.89,-164158175.25000006
2017-06-12 00:00:00+00:00,101275701.1,4084072.86,1831422.5399999998,716112.9,96686612.42999999,-164158175.25000006
2017-06-13 00:00:00+00:00,102675826.0,4053790.5600000005,1821602.58,720898.38,96230656.7,-164158175.25000006
2017-06-14 00:00:00+00:00,99642222.05000001,3946793.1,1818329.26,730469.3400000001,95870691.65,-164158175.25000006
2017-06-15 00:00:00+00:00,98195426.32,4007357.7,1805235.98,735254.8200000001,95990680.0,-164158175.25000006
2017-06-16 00:00:00+00:00,97728718.02000001,3942755.4600000004,1806872.6400000001,730469.3400000001,95150761.55,-164158175.25000006
2017-06-19 00:00:00+00:00,97915401.34,4071959.9400000004,1811782.62,735596.64,94574817.47000001,-164158175.25000006
2017-06-20 00:00:00+00:00,98148755.49000001,4126468.08,1801962.66,730127.52,93278943.28999999,-164158175.25000006
2017-06-21 00:00:00+00:00,98195426.32,4319265.39,1821602.58,728418.4199999999,95654712.62,-164158175.25000006
2017-06-22 00:00:00+00:00,102115776.03999999,4289992.5,1772502.78,694578.24,95654712.62,-164158175.25000006
2017-06-23 00:00:00+00:00,112336687.81,4489855.680000001,1775776.0999999999,693552.78,96230656.7,-164158175.25000006
2017-06-26 00:00:00+00:00,123584357.84,4466639.25,1823239.24,713036.52,96182661.36,-164158175.25000006
2017-06-27 00:00:00+00:00,119197299.82,4441404.0,1818329.26,725683.86,95942684.66000001,-164158175.25000006
2017-06-28 00:00:00+00:00,116677075.0,4318255.98,1788869.38,713378.3400000001,95198756.89,-164158175.25000006
2017-06-29 00:00:00+00:00,117423808.28,4356613.5600000005,1852699.12,725342.0399999999,95990680.0,-164158175.25000006
2017-06-30 00:00:00+00:00,116537062.50999999,4344500.64,1841242.5,732520.26,95870691.65,-164158175.25000006
2017-07-03 00:00:00+00:00,114670229.31,4219333.800000001,1849425.8,751320.36,94646810.47999999,-164158175.25000006
2017-07-04 00:00:00+00:00,111356600.38,4189051.5,1815055.94,747902.1599999999,94334840.77000001,-164158175.25000006
2017-07-05 00:00:00+00:00,114530216.82,4334406.54,1829785.88,748585.8,94526822.13,-164158175.25000006
2017-07-06 00:00:00+00:00,113036750.25999999,4300086.600000001,1798689.34,755422.2000000001,92559013.19,-164158175.25000006
2017-07-07 00:00:00+00:00,115090266.78,4202173.83,1792142.7000000002,749269.4400000001,92367031.83,-164158175.25000006
2017-07-10 00:00:00+00:00,114016837.69,4175929.17,1774139.44,749269.4400000001,93038966.59,-164158175.25000006
2017-07-11 00:00:00+00:00,115510304.25,4335415.95,1787232.72,756105.8400000001,92127055.13,-164158175.25000006
2017-07-12 00:00:00+00:00,118823933.18,4209239.7,1783959.4000000001,762258.6,93062964.26,-164158175.25000006
2017-07-13 00:00:00+00:00,114016837.69,4238512.59,1805235.98,838484.4600000001,90735190.27000001,-164158175.25000006
2017-07-14 00:00:00+00:00,114763570.97,4256681.97,1833059.2000000002,809429.76,89799281.14,-164158175.25000006
2017-07-17 00:00:00+00:00,114763570.97,4205202.0600000005,1767592.8,800884.26,86775574.72000001,-164158175.25000006
2017-07-18 00:00:00+00:00,118077199.9,4138581.0,1788869.38,835749.9,84495796.07000001,-164158175.25000006
2017-07-19 00:00:00+00:00,117330466.62,4160788.02,1739769.58,865488.24,86319618.99,-164158175.25000006
2017-07-20 00:00:00+00:00,118310554.05000001,4264757.25,1725039.6400000001,852499.0800000001,86679584.03999999,-164158175.25000006
2017-07-21 00:00:00+00:00,115650316.74000001,4229427.899999999,1729949.62,834724.4400000001,86583593.36,-164158175.25000006
2017-07-24 00:00:00+00:00,111076575.4,4382858.22,1718493.0,841219.02,86583593.36,-164158175.25000006
2017-07-25 00:00:00+00:00,108556350.58000001,4382858.22,1729949.62,820709.8200000001,86295621.32000001,-164158175.25000006
2017-07-26 00:00:00+00:00,109303083.86000001,4273841.94,1729949.62,820026.18,85815667.92,-164158175.25000006
2017-07-27 00:00:00+00:00,107342909.0,4158769.2,1759409.5,825495.3,85791670.25,-164158175.25000006
2017-07-28 00:00:00+00:00,110283171.28999999,4178957.4,1770866.12,807037.02,85839665.59,-164158175.25000006
2017-07-31 00:00:00+00:00,109069729.71000001,4158769.2,1947625.4000000001,826520.76,89343325.41000001,-164158175.25000006
2017-08-01 00:00:00+00:00,109303083.86000001,4157759.7899999996,2014728.4600000002,815240.7000000001,88575399.97000001,-164158175.25000006
2017-08-02 00:00:00+00:00,110049817.14000002,4118392.8000000003,1996725.2000000002,807037.02,87423511.81,-164158175.25000006
2017-08-03 00:00:00+00:00,107856288.13,4045715.28,1963992.0,786186.0,87063546.76,-164158175.25000006
2017-08-04 00:00:00+00:00,106596175.72,3982122.45,1963992.0,762600.4199999999,86895563.07000001,-164158175.25000006
2017-08-07 00:00:00+00:00,105989454.93,4066912.89,1942715.4200000002,778665.9600000001,87039549.09,-164158175.25000006
2017-08-08 00:00:00+00:00,106269479.91,4035621.1800000006,1967265.3199999998,794731.5,86871565.4,-164158175.25000006
2017-08-09 00:00:00+00:00,107109554.85,4118392.8000000003,1983631.9200000002,786869.64,88791379.0,-164158175.25000006
2017-08-10 00:00:00+00:00,106409492.4,4123439.85,1944352.08,774905.9400000001,87903465.21000001,-164158175.25000006
2017-08-11 00:00:00+00:00,102769167.66,4001301.24,1872339.0399999998,756105.8400000001,87687486.17999999,-164158175.25000006
2017-08-14 00:00:00+00:00,102442471.85,4049752.92,1911618.88,769778.64,87999455.89,-164158175.25000006
2017-08-15 00:00:00+00:00,102769167.66,4014423.5700000003,1911618.88,769095.0,87807474.53,-164158175.25000006
2017-08-16 00:00:00+00:00,102022434.38,3941746.0500000003,1975448.62,782084.1599999999,89295330.07000001,-164158175.25000006
2017-08-17 00:00:00+00:00,102302459.36000001,3969000.12,1975448.62,785502.36,89559304.44,-164158175.25000006
2017-08-18 00:00:00+00:00,106502834.06,3949821.33,1975448.62,782084.1599999999,91143150.66000001,-164158175.25000006
2017-08-21 00:00:00+00:00,105569417.46000001,4008367.11,1975448.62,822418.92,91143150.66000001,-164158175.25000006
2017-08-22 00:00:00+00:00,108322996.43,4083063.45,1988541.9000000001,833015.3400000001,90327229.88,-164158175.25000006
2017-08-23 00:00:00+00:00,108463008.92000002,4119402.2100000004,1941078.76,830964.42,89535306.77000001,-164158175.25000006
2017-08-24 00:00:00+00:00,107762946.47,4191070.3200000003,1906708.9000000001,800884.26,89583302.11,-164158175.25000006
2017-08-25 00:00:00+00:00,108276325.6,4229427.899999999,1921438.84,806011.56,89655295.12,-164158175.25000006
2017-08-28 00:00:00+00:00,112056662.83000001,4266776.07,1954172.0399999998,799516.98,89631297.45,-164158175.25000006
2017-08-29 00:00:00+00:00,109023058.88,4209239.7,1939442.0999999999,799516.98,89055353.37,-160471179.68000007
2017-08-30 00:00:00+00:00,108463008.92000002,4237503.180000001,1941078.76,785502.36,89295330.07000001,-160471179.68000007
2017-08-31 00:00:00+00:00,108416338.09,4138581.0,1949262.06,805327.9199999999,88767381.33,-160471179.68000007
2017-09-01 00:00:00+00:00,106782859.03999999,4122430.4400000004,1926348.8199999998,794389.68,88623395.31,-160471179.68000007
2017-09-04 00:00:00+00:00,107156225.68,4174919.76,1914892.2000000002,791996.9400000001,87735481.52000001,-160471179.68000007
2017-09-05 00:00:00+00:00,110889892.08000001,4179966.8100000005,1908345.56,788920.56,89031355.7,-160471179.68000007
2017-09-06 00:00:00+00:00,111076575.4,4135552.77,1913255.5399999998,789946.02,88575399.97000001,-160471179.68000007
2017-09-07 00:00:00+00:00,121204145.50999999,4135552.77,1893615.62,807037.02,87903465.21000001,-160471179.68000007
2017-09-08 00:00:00+00:00,120364070.57,4137571.5900000003,1911618.88,826178.9400000001,88167439.58,-160471179.68000007
2017-09-11 00:00:00+00:00,117983858.24000001,4068931.7100000004,1952535.38,816266.1599999999,88719385.99,-160471179.68000007
2017-09-12 00:00:00+00:00,117890516.58000001,4059847.02,1959082.02,819684.36,88671390.65,-160471179.68000007
2017-09-13 00:00:00+00:00,120224058.08000001,4157759.7899999996,1963992.0,815240.7000000001,88503406.96000001,-160471179.68000007
2017-09-14 00:00:00+00:00,128624807.48,4128486.9,1937805.44,896935.68,90639199.59,-160471179.68000007
2017-09-15 00:00:00+00:00,136745531.9,4242550.23,1926348.8199999998,867880.98,91743092.41000001,-160471179.68000007
2017-09-18 00:00:00+00:00,130865007.32,4242550.23,1963992.0,868906.4400000001,91599106.39,-160471179.68000007
2017-09-19 00:00:00+00:00,134271977.91,4239522.0,1949262.06,870615.5399999999,91719094.74,-160471179.68000007
2017-09-20 00:00:00+00:00,134085294.59,4369735.89,2072011.56,881211.9600000001,92127055.13,-160471179.68000007
2017-09-21 00:00:00+00:00,132545157.2,4350557.100000001,2127658.0,909241.2000000001,90543208.91000001,-160471179.68000007
2017-09-22 00:00:00+00:00,129791578.23,4451498.100000001,2091651.4800000002,939663.18,90279234.53999999,-160471179.68000007
2017-09-25 00:00:00+00:00,121904207.96000001,4349547.69,2094924.8,925990.38,90975166.97000001,-160471179.68000007
2017-09-26 00:00:00+00:00,124891141.08000001,4308161.88,2044188.34,914368.5,91407125.03,-160471179.68000007
2017-09-27 00:00:00+00:00,125264507.72,4422225.21,2029458.4000000001,921204.9,90063255.51,-160471179.68000007
2017-09-28 00:00:00+00:00,123257662.03,4383867.63,2142387.94,961881.48,90111250.85000001,-160471179.68000007
2017-09-29 00:00:00+00:00,122510928.75,4460582.79,2144024.6,970768.8,90183243.86,-160471179.68000007
2017-10-09 00:00:00+00:00,123537687.00999999,4690728.27,2266774.1,970768.8,93950878.05,-160471179.68000007
2017-10-10 00:00:00+00:00,124097736.97,4709907.0600000005,2284777.3600000003,970768.8,96206659.03,-160471179.68000007
2017-10-11 00:00:00+00:00,125404520.21000001,4754321.100000001,2324057.2,970768.8,95870691.65,-160471179.68000007
2017-10-12 00:00:00+00:00,126477949.30000001,4812866.88,2306053.94,970768.8,95702707.96000001,-160471179.68000007
2017-10-13 00:00:00+00:00,125684545.19,4812866.88,2355153.74,970768.8,95294747.57000001,-160471179.68000007
2017-10-16 00:00:00+00:00,122790953.73,4728076.44,2278230.72,970768.8,94934782.52000001,-160471179.68000007
2017-10-17 00:00:00+00:00,122324245.43,4860309.149999999,2301143.96,970768.8,94958780.19,-160471179.68000007
2017-10-18 00:00:00+00:00,123351003.69,4918854.930000001,2291324.0,970768.8,97214561.17,-160471179.68000007
2017-10-19 00:00:00+00:00,121577512.15,4908760.83,2216037.64,970768.8,97094572.82000001,-160471179.68000007
2017-10-20 00:00:00+00:00,122090891.28,4808829.24,2245497.52,970768.8,98054479.62,-160471179.68000007
2017-10-23 00:00:00+00:00,121017462.19,4807819.83,2306053.94,970768.8,97070575.15,-160471179.68000007
2017-10-24 00:00:00+00:00,126011241.0,4904723.19,2255317.48,970768.8,97910493.60000001,-160471179.68000007
2017-10-25 00:00:00+00:00,128018086.69,5087426.399999999,2253680.82,970768.8,98966391.08,-160471179.68000007
2017-10-26 00:00:00+00:00,128484794.99000001,5043012.36,2364973.7,970768.8,100334258.27000001,-160471179.68000007
2017-10-27 00:00:00+00:00,128344782.5,5119727.52,2374793.66,970768.8,100382253.61,-160471179.68000007
2017-10-30 00:00:00+00:00,135252065.34,5224706.16,2400980.22,970768.8,98582428.36,-160471179.68000007
2017-10-31 00:00:00+00:00,135158723.68,5147991.0,2363337.04,970768.8,101006193.03,-160471179.68000007
2017-11-01 00:00:00+00:00,136045469.45000002,5108624.01,2373157.0,970768.8,100286262.92999999,-160471179.68000007
2017-11-02 00:00:00+00:00,137445594.35,5172216.84,2294597.32,970768.8,101174176.72000001,-160471179.68000007
2017-11-03 00:00:00+00:00,131565069.77000001,5112661.649999999,2268410.76,970768.8,100814211.67,-160471179.68000007
2017-11-06 00:00:00+00:00,128158099.18,5318581.29,2361700.38,970768.8,102230074.2,-160471179.68000007
2017-11-07 00:00:00+00:00,129978261.55000001,5324637.75,2409163.52,970768.8,100550237.3,-160471179.68000007
2017-11-08 00:00:00+00:00,128998174.12,5196442.680000001,2337150.48,970768.8,97214561.17,-160471179.68000007
2017-11-09 00:00:00+00:00,129138186.61000001,5309496.600000001,2340423.8000000003,970768.8,96182661.36,-160471179.68000007
2017-11-10 00:00:00+00:00,128391453.33000001,5390249.399999999,2312600.58,970768.8,98438442.34,-160471179.68000007
2017-11-13 00:00:00+00:00,126291265.98,5421541.11,2165301.18,970768.8,100382253.61,-160471179.68000007
2017-11-14 00:00:00+00:00,133011865.5,5280223.71,2142387.94,970768.8,99590330.5,-160471179.68000007
2017-11-15 00:00:00+00:00,132731840.52000001,5277195.48,2085104.84,970768.8,97190563.5,-160471179.68000007
2017-11-16 00:00:00+00:00,135065382.02,5337760.08,2083468.1800000002,970768.8,98414444.67,-160471179.68000007
2017-11-17 00:00:00+00:00,134878698.70000002,5415484.649999999,2027821.74,970768.8,97358547.19,-160471179.68000007
2017-11-20 00:00:00+00:00,134878698.70000002,5513397.420000001,2029458.4000000001,970768.8,97766507.58,-160471179.68000007
2017-11-21 00:00:00+00:00,148366568.57,5820258.0600000005,2065464.9200000002,970768.8,98918395.74,-160471179.68000007
2017-11-22 00:00:00+00:00,151680197.5,5696100.63,2031095.06,970768.8,98966391.08,-160471179.68000007
2017-11-23 00:00:00+00:00,146079697.9,5394287.04,1980358.5999999999,970768.8,97286554.17999999,-160471179.68000007
2017-11-24 00:00:00+00:00,148413239.4,5460908.100000001,1954172.0399999998,970768.8,96038675.34,-160471179.68000007
2017-11-27 00:00:00+00:00,147106456.16,5313534.24,1947625.4000000001,970768.8,95006775.53,-160471179.68000007
2017-11-28 00:00:00+00:00,143512802.25,5308487.19,1968901.9800000002,970768.8,94886787.17999999,-160471179.68000007
2017-11-29 00:00:00+00:00,157840747.06,5158085.100000001,1981995.26,970768.8,95678710.28999999,-160471179.68000007
2017-11-30 00:00:00+00:00,145706331.26000002,5166160.38,1950898.72,970768.8,95966682.33,-160471179.68000007
2017-12-01 00:00:00+00:00,143419460.59,5105595.78,1965628.66,970768.8,95030773.2,-160471179.68000007
2017-12-04 00:00:00+00:00,143979510.55,5198461.5,1972175.3,970768.8,95726705.63,-160471179.68000007
2017-12-05 00:00:00+00:00,144819585.49,5267101.38,1944352.08,970768.8,95894689.32000001,-160471179.68000007
2017-12-06 00:00:00+00:00,143606143.91,5142943.95,2018001.78,970768.8,96902591.46000001,-160471179.68000007
2017-12-07 00:00:00+00:00,139779135.85,4959231.33,1998361.86,970768.8,97406542.53,-160471179.68000007
2017-12-08 00:00:00+00:00,139172415.06,5090454.63,2022911.76,970768.8,98174467.97000001,-160471179.68000007
2017-12-11 00:00:00+00:00,139685794.19,5412456.420000001,2063828.26,970768.8,99062381.76,-160471179.68000007
2017-12-12 00:00:00+00:00,138005644.31,5380155.300000001,2013091.8,970768.8,98966391.08,-160471179.68000007
2017-12-13 00:00:00+00:00,139732465.02,5541660.899999999,1973811.9600000002,970768.8,98294456.32000001,-160471179.68000007
2017-12-14 00:00:00+00:00,140525869.13,5501284.5,2045825.0,970768.8,97934491.27000001,-160471179.68000007
2017-12-15 00:00:00+00:00,135858786.13,5420531.7,2054008.3,970768.8,97598523.89,-160471179.68000007
2017-12-18 00:00:00+00:00,132825182.18,5584056.12,2006545.16,970768.8,94694805.82000001,-160471179.68000007
2017-12-19 00:00:00+00:00,136092140.28,5596169.04,2026185.08,970768.8,94190854.75,-160471179.68000007
2017-12-20 00:00:00+00:00,133478573.80000001,5558820.87,2090014.8199999998,970768.8,94070866.4,-160471179.68000007
2017-12-21 00:00:00+00:00,138705706.76,5646639.54,2088378.16,970768.8,94094864.07000001,-160471179.68000007
2017-12-22 00:00:00+00:00,139312427.55,5711241.78,2086741.5,970768.8,94406833.78,-160471179.68000007
2017-12-25 00:00:00+00:00,141739310.71,5841455.670000001,2026185.08,970768.8,94334840.77000001,-160471179.68000007
2017-12-26 00:00:00+00:00,142346031.5,5682978.300000001,2049098.3199999998,970768.8,93830889.7,-160471179.68000007
2017-12-27 00:00:00+00:00,143699485.57,5490180.99,1993451.88,970768.8,96278652.03999999,-160471179.68000007
2017-12-28 00:00:00+00:00,143279448.1,5607272.550000001,1993451.88,970768.8,96494631.07000001,-160471179.68000007
2017-12-29 00:00:00+00:00,144959597.98000002,5595159.63,2011455.1400000001,970768.8,97862498.26,-160471179.68000007
2018-01-02 00:00:00+00:00,151960222.48000002,5691053.58,2047461.66,970768.8,98174467.97000001,-160471179.68000007
2018-01-03 00:00:00+00:00,150886793.39,5632507.800000001,2052371.6400000001,970768.8,100814211.67,-160471179.68000007
2018-01-04 00:00:00+00:00,154573788.95999998,5782909.89,2062191.5999999999,970768.8,100406251.28,-160471179.68000007
2018-01-05 00:00:00+00:00,162227805.07999998,5850540.36,2031095.06,970768.8,103573943.72000001,-160471179.68000007
2018-01-08 00:00:00+00:00,167968317.17000002,5820258.0600000005,2022911.76,970768.8,103597941.39,-160471179.68000007
2018-01-09 00:00:00+00:00,167268254.72000003,6003970.680000001,2037641.7000000002,970768.8,104365866.83,-160471179.68000007
2018-01-10 00:00:00+00:00,166474850.61,6112986.96,2075284.88,970768.8,103621939.06,-160471179.68000007
2018-01-11 00:00:00+00:00,164047967.45,6018102.420000001,2140751.28,970768.8,103237976.34,-160471179.68000007
2018-01-12 00:00:00+00:00,165914800.65,6137212.800000001,2117838.04,970768.8,103933908.77000001,-160471179.68000007
2018-01-15 00:00:00+00:00,173102108.47000003,6173551.5600000005,2158754.54,970768.8,105349771.3,-160471179.68000007
2018-01-16 00:00:00+00:00,187616736.60000002,6166485.69,2247134.18,970768.8,105421764.31,-160471179.68000007
2018-01-17 00:00:00+00:00,185609890.91000003,5930283.75,2242224.2,970768.8,104245878.47999999,-160471179.68000007
2018-01-18 00:00:00+00:00,185563220.07999998,5950471.95,2234040.9,970768.8,102686029.92999999,-160471179.68000007
2018-01-19 00:00:00+00:00,183976411.86,5871737.97,2186577.76,873691.92,102997999.64,-160471179.68000007
2018-01-22 00:00:00+00:00,184489790.99,6200805.63,2265137.44,818317.0800000001,103501950.71000001,-160471179.68000007
2018-01-23 00:00:00+00:00,191257061.34000003,6270454.920000001,2224220.94,800542.4400000001,103549946.05,-160471179.68000007
2018-01-24 00:00:00+00:00,191957123.79000002,6097845.8100000005,2252044.16,807378.8400000001,104413862.17,-160471179.68000007
2018-01-25 00:00:00+00:00,187616736.60000002,6187683.300000001,2217674.3000000003,809087.9400000001,109573361.22000001,-160471179.68000007
2018-01-26 00:00:00+00:00,186870003.32,6258342.0,2186577.76,836091.72,110149305.3,-160471179.68000007
2018-01-29 00:00:00+00:00,180009391.31,6043337.670000001,2189851.08,809429.76,108829433.45,-160471179.68000007
2018-01-30 00:00:00+00:00,169695137.88,5931293.16,2202944.3600000003,759182.22,108613454.42,-160471179.68000007
2018-01-31 00:00:00+00:00,175295637.48000002,6038290.62,2158754.54,717138.36,112261100.26,-160471179.68000007
2018-02-01 00:00:00+00:00,175015612.5,5989838.94,2042551.6800000002,675094.5,111325191.13,-160471179.68000007
2018-02-02 00:00:00+00:00,174455562.54000002,6046365.899999999,2039278.36,653901.6599999999,104725831.88,-160471179.68000007
2018-02-05 00:00:00+00:00,172635400.17000002,5785938.12,2055644.9600000002,640228.86,102302067.21000001,-160471179.68000007
2018-02-06 00:00:00+00:00,167174913.06,5602225.5,1932895.4600000002,576308.52,97286554.17999999,-160471179.68000007
2018-02-07 00:00:00+00:00,153920397.34000003,5328675.39,1955808.7000000002,592715.88,98102474.96000001,-160471179.68000007
2018-02-08 00:00:00+00:00,152846968.25,5427597.57,2024548.4200000002,603312.3,98558430.69,-160471179.68000007
2018-02-09 00:00:00+00:00,145939685.41,5246913.180000001,1934532.12,625188.78,94046868.72999999,-160471179.68000007
